query_id,P@10,R@10,AP,F1@10,RR,NDCG@10
1,0.4,0.14285714285714285,0.2513540219157058,0.21052631578947364,1.0,0.45832697542543577
2,0.4,0.16666666666666666,0.18406058408955792,0.23529411764705882,1.0,0.28746090879896463
3,0.5,0.625,0.6041742259313014,0.5555555555555556,1.0,0.6763021500567699
4,0.1,0.5,0.5769230769230769,0.16666666666666669,1.0,0.6131471927654584
5,0.1,0.25,0.09630647130647131,0.14285714285714288,0.1111111111111111,0.05169258394078541
6,0.1,0.25,0.11286507033427332,0.14285714285714288,0.3333333333333333,0.20677840633299574
7,0.2,0.4,0.18453813564096497,0.26666666666666666,0.3333333333333333,0.29518659698316463
8,0.2,0.18181818181818182,0.16597447301558937,0.1904761904761905,0.5,0.08248932958452396
9,0.0,0.0,0.030970957121078183,0.0,0.05555555555555555,0.0
10,0.2,0.25,0.10934034703556543,0.22222222222222224,0.3333333333333333,0.19006481141099626
11,0.3,0.42857142857142855,0.2025743937144271,0.3529411764705882,0.5,0.34461135632053325
12,0.0,0.0,0.05633184267859189,0.0,0.08333333333333333,0.0
13,0.0,0.0,0.0029595561994657307,0.0,0.0030211480362537764,0.0
14,0.2,1.0,0.6,0.33333333333333337,1.0,0.46562125102601803
15,0.2,1.0,0.8333333333333333,0.33333333333333337,1.0,0.9639404333166532
16,0.1,0.3333333333333333,0.25052854122621565,0.15384615384615383,0.5,0.3212043018970804
17,0.1,0.5,0.5144927536231884,0.16666666666666669,1.0,0.46927872602275644
18,0.1,0.3333333333333333,0.09223368143391496,0.15384615384615383,0.2,0.18154179253735267
19,0.0,0.0,0.015955486826759367,0.0,0.07142857142857142,0.0
20,0.5,0.5555555555555556,0.3913235144404952,0.5263157894736842,0.25,0.4283786845870422
21,0.2,0.5,0.27050994595837646,0.28571428571428575,0.3333333333333333,0.25132498796369585
22,0.0,0.0,0.0010438413361169101,0.0,0.0010438413361169101,0.0
23,0.4,0.125,0.1438074238099336,0.19047619047619047,0.5,0.2098796312629198
24,0.2,0.6666666666666666,0.4463712267180475,0.30769230769230765,1.0,0.5154858981951099
25,0.4,0.4444444444444444,0.41892332798463067,0.4210526315789474,1.0,0.5479342634472368
26,0.1,0.16666666666666666,0.1417465638576296,0.125,0.25,0.07341570809016067
27,0.1,0.3333333333333333,0.09605265760686803,0.15384615384615383,0.25,0.14617069744699573
28,0.0,0.0,0.0014327504025251478,0.0,0.0011876484560570072,0.0
29,0.4,0.4444444444444444,0.3506578225387349,0.4210526315789474,1.0,0.5164422475686637
30,0.1,0.14285714285714285,0.05407077076856364,0.11764705882352941,0.125,0.05821671109132764
31,0.0,0.0,0.0007230657989877079,0.0,0.0007230657989877079,0.0
32,0.0,0.0,0.02532709551528453,0.0,0.019230769230769232,0.0
33,0.2,0.6666666666666666,0.43236714975845403,0.30769230769230765,0.5,0.5265657011759873
34,0.3,0.5,0.2142584811702459,0.37499999999999994,0.2,0.2690866216267249
35,0.0,0.0,0.014225307816962065,0.0,0.01639344262295082,0.0
36,0.0,0.0,0.040703690927906176,0.0,0.07692307692307693,0.0
37,0.3,0.3333333333333333,0.1860322879791888,0.3157894736842105,0.3333333333333333,0.2115550384528976
38,0.1,0.1,0.05267501130556594,0.10000000000000002,0.25,0.10055505237743163
39,0.3,0.23076923076923078,0.1640112523073342,0.2608695652173913,0.3333333333333333,0.1754422297310104
40,0.1,0.08333333333333333,0.06333825419662774,0.0909090909090909,0.5,0.13849838768094455
41,0.3,1.0,0.8333333333333334,0.4615384615384615,1.0,0.836194645141592
42,0.3,0.6,0.22600228440890918,0.4,0.3333333333333333,0.32390341566420455
43,0.5,0.8333333333333334,0.7074612403100775,0.625,1.0,0.7129895387226183
44,0.0,0.0,0.0017001020773032584,0.0,0.0012836970474967907,0.0
45,0.2,0.16666666666666666,0.1324589614054881,0.1818181818181818,0.5,0.16734076908629247
46,0.5,0.3333333333333333,0.30968140057833987,0.4,0.5,0.4600026648101593
47,0.4,0.2857142857142857,0.28916432152881016,0.3333333333333333,0.3333333333333333,0.3012767274979955
48,0.2,0.18181818181818182,0.14128580901850848,0.1904761904761905,0.5,0.20464208923947116
49,0.1,0.5,0.25168634064080947,0.16666666666666669,0.5,0.3212043018970804
50,0.0,0.0,0.012348253618245993,0.0,0.027777777777777776,0.0
51,0.5,0.5,0.46465636796556736,0.5,1.0,0.39997519157666794
52,0.3,0.75,0.26320346320346316,0.4285714285714285,0.2,0.4022343823066463
53,0.2,0.2,0.23036160690568655,0.20000000000000004,1.0,0.3154780632241021
54,0.1,0.1111111111111111,0.11068310084275428,0.10526315789473685,0.3333333333333333,0.07095528300015501
55,0.2,0.2,0.22706650307334525,0.20000000000000004,1.0,0.2442343592502981
56,0.3,0.3,0.12229587233427805,0.3,0.14285714285714285,0.2051782912712629
57,0.1,0.07142857142857142,0.09027531772291524,0.08333333333333333,0.16666666666666666,0.0587987017340065
58,0.1,0.1111111111111111,0.07495173274331038,0.10526315789473685,0.1,0.03751430336709483
59,0.0,0.0,0.016250018258002097,0.0,0.021739130434782608,0.0
60,0.2,0.4,0.46918128654970764,0.26666666666666666,1.0,0.5474745063919902
61,0.2,0.4,0.1757255107386066,0.26666666666666666,0.3333333333333333,0.2291378369807108
62,0.0,0.0,0.03211943448265902,0.0,0.0625,0.0
