query_id,P@10,R@10,AP,F1@10,RR,NDCG@10
1,0.2,0.07142857142857142,0.19067251583949,0.10526315789473682,1.0,0.2409309215891061
2,0.4,0.16666666666666666,0.19898447633223762,0.23529411764705882,1.0,0.2677231728997437
3,0.7,0.875,0.6588010204081634,0.7777777777777777,0.5,0.7403795971138046
4,0.1,0.5,0.5277777777777778,0.16666666666666669,1.0,0.6131471927654584
5,0.3,0.75,0.3287414965986395,0.4285714285714285,0.3333333333333333,0.3851761243460836
6,0.1,0.25,0.17315738025415445,0.14285714285714288,0.5,0.2609252979031514
7,0.2,0.4,0.25879098212019,0.26666666666666666,0.5,0.35870174497018037
8,0.1,0.09090909090909091,0.16949488222658224,0.09523809523809525,1.0,0.08966284300766812
9,0.0,0.0,0.02530783717224395,0.0,0.02564102564102564,0.0
10,0.2,0.25,0.23087403960876654,0.22222222222222224,1.0,0.32385487025205795
11,0.2,0.2857142857142857,0.17310814106588754,0.23529411764705882,0.25,0.21397800355235372
12,0.2,0.4,0.13670561297358946,0.26666666666666666,0.3333333333333333,0.19984120452077303
13,0.0,0.0,0.004627209157212852,0.0,0.003875968992248062,0.0
14,0.1,0.5,0.07094017094017094,0.16666666666666669,0.1111111111111111,0.0650042241370259
15,0.2,1.0,1.0,0.33333333333333337,1.0,1.0
16,0.1,0.3333333333333333,0.1995269147167881,0.15384615384615383,0.5,0.3212043018970804
17,0.1,0.5,0.2565789473684211,0.16666666666666669,0.5,0.2960819109658652
18,0.1,0.3333333333333333,0.35665084580747236,0.15384615384615383,1.0,0.46927872602275644
19,0.0,0.0,0.016188867998258808,0.0,0.0136986301369863,0.0
20,0.6,0.6666666666666666,0.5150376857257591,0.631578947368421,0.5,0.5825649660989294
21,0.0,0.0,0.056192455528738715,0.0,0.08333333333333333,0.0
22,0.0,0.0,0.0009596928982725527,0.0,0.0009596928982725527,0.0
23,0.4,0.125,0.20927660863107334,0.19047619047619047,0.5,0.23469886315364027
24,0.2,0.6666666666666666,0.35374149659863946,0.30769230769230765,0.5,0.4035099417625012
25,0.6,0.6666666666666666,0.6928919802926765,0.631578947368421,1.0,0.7511438577597159
26,0.2,0.3333333333333333,0.23888479790541642,0.25,0.5,0.19278506596713904
27,0.1,0.3333333333333333,0.08229538658072758,0.15384615384615383,0.16666666666666666,0.12089595312113362
28,0.0,0.0,0.005252501347638018,0.0,0.00411522633744856,0.0
29,0.4,0.4444444444444444,0.36329180505396846,0.4210526315789474,1.0,0.505637001113231
30,0.0,0.0,0.046397952104578956,0.0,0.07692307692307693,0.0
31,0.0,0.0,0.0007272727272727272,0.0,0.0007272727272727272,0.0
32,0.0,0.0,0.013427647339400661,0.0,0.015384615384615385,0.0
33,0.2,0.6666666666666666,0.44771241830065356,0.30769230769230765,0.5,0.5265657011759873
34,0.2,0.3333333333333333,0.2632961945461945,0.25,0.3333333333333333,0.19573041872315788
35,0.0,0.0,0.025065278385961495,0.0,0.03225806451612903,0.0
36,0.1,0.5,0.5028490028490028,0.16666666666666669,1.0,0.7039180890341347
37,0.0,0.0,0.0763106037841969,0.0,0.09090909090909091,0.0
38,0.0,0.0,0.053434878267154075,0.0,0.07692307692307693,0.0
39,0.2,0.15384615384615385,0.11682579804496734,0.17391304347826086,0.3333333333333333,0.12399828879535067
40,0.2,0.16666666666666666,0.12233340130383556,0.1818181818181818,0.3333333333333333,0.20429723279965328
41,0.3,1.0,0.8095238095238094,0.4615384615384615,1.0,0.8288888747874036
42,0.3,0.6,0.18396435076762946,0.4,0.16666666666666666,0.28110187700901723
43,0.4,0.6666666666666666,0.5272087002609263,0.5,1.0,0.4008292211156985
44,0.0,0.0,0.001762327924643946,0.0,0.0013280212483399733,0.0
45,0.1,0.08333333333333333,0.18009800324982106,0.0909090909090909,1.0,0.13104779197739286
46,0.6,0.4,0.3082989679120958,0.48,0.5,0.46235742759414816
47,0.6,0.42857142857142855,0.3383695503062799,0.5,0.3333333333333333,0.3959919445289324
48,0.2,0.18181818181818182,0.16620032476778432,0.1904761904761905,0.5,0.20464208923947116
49,0.1,0.5,0.11204819277108434,0.16666666666666669,0.2,0.19694551601238366
50,0.1,0.16666666666666666,0.1018139118580329,0.125,0.5,0.10755206835684229
51,0.6,0.6,0.5667446813805804,0.6,1.0,0.6182341777933446
52,0.3,0.75,0.34656593406593406,0.4285714285714285,0.25,0.4440522388855105
53,0.3,0.3,0.2611159376014485,0.3,1.0,0.3497762033258021
54,0.1,0.1111111111111111,0.13137529725142513,0.10526315789473685,0.5,0.08953559843576166
55,0.2,0.2,0.24923496770364925,0.20000000000000004,0.5,0.24139920081281266
56,0.2,0.2,0.12084494004142654,0.20000000000000004,0.5,0.20181903063034473
57,0.0,0.0,0.07525605436426151,0.0,0.07692307692307693,0.0
58,0.1,0.1111111111111111,0.08536275006979084,0.10526315789473685,0.1111111111111111,0.03906712111529913
59,0.2,0.5,0.1569956477214542,0.28571428571428575,0.14285714285714285,0.26234527641231714
60,0.3,0.6,0.4796059113300492,0.4,1.0,0.5831102929186557
61,0.3,0.6,0.5532828282828283,0.4,1.0,0.5769098175447537
62,0.0,0.0,0.03246379345453473,0.0,0.07142857142857142,0.0
63,0.0,0.0,0.057535193564605326,0.0,0.058823529411764705,0.0
64,0.1,0.5,0.5256410256410257,0.16666666666666669,1.0,0.38009376671593426
65,0.5,0.3333333333333333,0.23503525853661453,0.4,0.5,0.3453027541828519
66,0.1,0.2,0.09365127313124338,0.13333333333333333,0.16666666666666666,0.08874288289781068
67,0.5,0.35714285714285715,0.5033349960861789,0.41666666666666663,1.0,0.4858150768796052
68,0.1,0.2,0.12829742596076543,0.13333333333333333,0.5,0.1491819879191439
69,0.1,0.2,0.04760433889158448,0.13333333333333333,0.1111111111111111,0.06668920344096861
70,0.1,0.1,0.08668287046598071,0.10000000000000002,0.3333333333333333,0.07632003035292
71,0.0,0.0,0.040828009318721825,0.0,0.05555555555555555,0.0
72,0.2,0.11764705882352941,0.1510621894098946,0.14814814814814817,1.0,0.19834369636491853
73,0.5,0.25,0.3543629239157836,0.3333333333333333,1.0,0.3873489286664927
74,0.2,0.3333333333333333,0.12551936777116782,0.25,0.16666666666666666,0.11886035541171802
75,0.0,0.0,0.022466646087119187,0.0,0.022222222222222223,0.0
76,0.2,0.2857142857142857,0.2472101180240362,0.23529411764705882,0.5,0.27012281724502685
77,0.1,0.16666666666666666,0.18558242010254397,0.125,0.3333333333333333,0.13406357483184733
78,0.3,1.0,0.5777777777777777,0.4615384615384615,1.0,0.7936471837946004
79,0.0,0.0,0.05393762892852809,0.0,0.05555555555555555,0.0
80,0.0,0.0,0.017150890456517055,0.0,0.02857142857142857,0.0
81,0.2,1.0,0.8333333333333333,0.33333333333333337,1.0,0.9717271130121371
82,0.2,0.4,0.32136372749508796,0.26666666666666666,1.0,0.4700768647518657
83,0.1,0.25,0.26086090131658346,0.14285714285714288,1.0,0.3903800499921017
84,0.3,0.2727272727272727,0.37315651605017364,0.28571428571428564,1.0,0.5101158413679417
85,0.1,0.25,0.2644128928066752,0.14285714285714288,1.0,0.4744233757201067
86,0.2,1.0,0.5833333333333333,0.33333333333333337,0.5,0.6934264036172708
87,0.0,0.0,0.013448794782911326,0.0,0.02040816326530612,0.0
88,0.6,1.0,0.6496031746031746,0.7499999999999999,0.5,0.6738379553397232
89,0.1,0.16666666666666666,0.16000536378825855,0.125,0.2,0.06845820249447217
90,0.3,0.23076923076923078,0.19149975820468515,0.2608695652173913,0.5,0.3161027577513033
91,0.5,0.5555555555555556,0.353799802232977,0.5263157894736842,1.0,0.43187684398218873
92,0.4,0.3076923076923077,0.47984729903009044,0.34782608695652173,1.0,0.5718382368174427
93,0.1,1.0,0.5,0.18181818181818182,0.5,0.6309297535714574
94,0.6,0.5,0.46288366570537787,0.5454545454545454,0.5,0.5146767903618961
95,0.1,0.5,0.3269230769230769,0.16666666666666669,0.5,0.5449702648457346
96,0.6,0.46153846153846156,0.35452812676395323,0.5217391304347826,0.5,0.47662005074611313
97,0.3,0.3,0.2021288188568484,0.3,0.5,0.31258289597407285
98,0.0,0.0,0.03263361328362171,0.0,0.05555555555555555,0.0
99,0.2,0.5,0.23789290419725204,0.28571428571428575,0.3333333333333333,0.2626100421787932
100,0.3,0.3333333333333333,0.2366081673470689,0.3157894736842105,0.5,0.2800147203478749
101,0.5,0.8333333333333334,0.6763888888888889,0.625,1.0,0.7062114248459445
102,0.2,0.5,0.3752480158730158,0.28571428571428575,1.0,0.45515790143813245
103,0.0,0.0,0.01254432624113475,0.0,0.020833333333333332,0.0
104,0.1,0.2,0.10196648141215767,0.13333333333333333,0.3333333333333333,0.1695801026368081
105,0.3,0.6,0.44466666666666665,0.4,0.5,0.49228574847720336
106,0.3,0.6,0.45612244897959187,0.4,1.0,0.4680834156611405
107,0.3,0.42857142857142855,0.2952355319431491,0.3529411764705882,0.5,0.31217573259955894
108,0.5,0.7142857142857143,0.7640288283145426,0.588235294117647,1.0,0.6474181574152629
109,0.0,0.0,0.036516601526139975,0.0,0.027777777777777776,0.0
110,0.1,0.25,0.14974922031373644,0.14285714285714288,0.5,0.09246470493546731
111,0.2,0.2857142857142857,0.23851419800886492,0.23529411764705882,0.25,0.23298653856212026
112,0.1,0.5,0.3333333333333333,0.16666666666666669,0.5,0.42827240252944054
113,0.2,0.5,0.1711983577110598,0.28571428571428575,0.3333333333333333,0.312706129752478
114,0.1,0.25,0.06921983681112895,0.14285714285714288,0.2,0.06117733823833698
115,0.1,0.25,0.06797846685381509,0.14285714285714288,0.25,0.11108296369655492
116,0.0,0.0,0.033421217173303805,0.0,0.06666666666666667,0.0
117,0.0,0.0,0.05844155844155845,0.0,0.09090909090909091,0.0
118,0.2,0.6666666666666666,0.3470319634703196,0.30769230769230765,0.5,0.4333922474352139
119,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
120,0.4,0.4444444444444444,0.42367482727244016,0.4210526315789474,0.5,0.33984255901035615
121,0.4,0.5714285714285714,0.5078671328671328,0.47058823529411764,0.5,0.5213052364762517
122,0.4,0.4444444444444444,0.29447804592392024,0.4210526315789474,0.3333333333333333,0.41951525583492166
123,0.0,0.0,0.09583333333333333,0.0,0.06666666666666667,0.0
124,0.0,0.0,0.0046017014418866945,0.0,0.007633587786259542,0.0
125,0.3,0.17647058823529413,0.2750882571700648,0.22222222222222224,1.0,0.26238677532228954
126,0.2,0.25,0.22364906217097977,0.22222222222222224,1.0,0.26758011768212336
127,0.2,0.4,0.12215912420013879,0.26666666666666666,0.2,0.18001118984823433
128,0.0,0.0,0.020263788968824942,0.0,0.03333333333333333,0.0
129,0.3,0.42857142857142855,0.3508392625918786,0.3529411764705882,0.5,0.37900647195598836
130,0.4,0.8,0.4267884322678842,0.5333333333333333,0.5,0.5751003949469359
131,0.2,0.25,0.26519483558001,0.22222222222222224,0.2,0.20421622156887378
132,0.8,0.5333333333333333,0.7345186187766832,0.64,1.0,0.6697483229254593
133,0.2,0.2857142857142857,0.2411430813686453,0.23529411764705882,0.14285714285714285,0.10698536374155584
134,0.1,0.5,0.2708333333333333,0.16666666666666669,0.5,0.44412286644879784
135,0.4,0.5,0.6111645299145299,0.4444444444444445,1.0,0.5631196118971588
136,0.1,0.3333333333333333,0.4102564102564102,0.15384615384615383,1.0,0.14237471601099916
137,0.2,0.5,0.18236607142857142,0.28571428571428575,0.25,0.3159614955354561
138,0.1,0.5,0.1285714285714286,0.16666666666666669,0.2,0.23719771276929622
139,0.0,0.0,0.009394955662203452,0.0,0.011363636363636364,0.0
140,0.2,0.3333333333333333,0.14514167516605217,0.25,0.3333333333333333,0.09379872852455123
141,0.2,0.3333333333333333,0.45832190685131863,0.25,1.0,0.3016938045891056
142,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
143,0.2,1.0,0.6666666666666666,0.33333333333333337,1.0,0.8315546295836225
144,0.5,0.8333333333333334,0.4135327635327635,0.625,0.3333333333333333,0.5412743950621595
145,0.2,0.2857142857142857,0.16160799952164775,0.23529411764705882,0.25,0.18477683684009275
146,0.2,1.0,0.5833333333333333,0.33333333333333337,0.5,0.6590018048024133
147,0.4,0.4,0.27382604997199694,0.4000000000000001,0.5,0.36188507668355724
148,0.2,0.3333333333333333,0.1888437950937951,0.25,0.3333333333333333,0.21296307116410543
149,0.5,0.45454545454545453,0.4010680303906835,0.47619047619047616,1.0,0.4998803953022572
150,0.2,1.0,0.8333333333333333,0.33333333333333337,1.0,0.9197207891481876
151,0.0,0.0,0.03263429828865396,0.0,0.041666666666666664,0.0
152,0.0,0.0,0.00971586656896112,0.0,0.01098901098901099,0.0
153,0.3,0.42857142857142855,0.2807190079401821,0.3529411764705882,0.5,0.4270724956420168
154,0.2,1.0,0.8333333333333333,0.33333333333333337,1.0,0.9385574520455129
155,0.2,0.3333333333333333,0.24218566577019152,0.25,1.0,0.42347151372562786
156,0.7,0.5,0.5638907893507528,0.5833333333333334,1.0,0.6452618987859597
157,0.6,0.15384615384615385,0.2475646086448205,0.2448979591836735,1.0,0.5066831841111771
158,0.1,0.125,0.22982959898925806,0.11111111111111112,1.0,0.08447715617832043
159,0.2,0.25,0.08218936157398699,0.22222222222222224,0.2,0.18163534896437167
160,0.1,0.2,0.1199354317998386,0.13333333333333333,0.5,0.1806733270419081
161,0.3,0.5,0.5374564794253914,0.37499999999999994,1.0,0.4871249285092385
162,0.2,0.25,0.2680099449710482,0.22222222222222224,0.5,0.339044845328802
163,0.2,0.6666666666666666,0.2657210401891253,0.30769230769230765,0.3333333333333333,0.4161811555487309
164,0.4,0.5,0.5280643738977072,0.4444444444444445,1.0,0.5353235785365312
165,0.2,1.0,0.5,0.33333333333333337,0.5,0.6509209298071326
166,0.1,0.125,0.04932128573578927,0.11111111111111112,0.1111111111111111,0.07614334071738352
167,0.2,1.0,0.75,0.33333333333333337,1.0,0.7724397457735779
168,0.1,0.5,0.12037037037037036,0.16666666666666669,0.16666666666666666,0.21840743681816419
169,0.2,0.5,0.2537379816791581,0.28571428571428575,0.3333333333333333,0.36331756126716835
170,0.4,0.6666666666666666,0.4924073827292111,0.5,1.0,0.5858694339443937
171,0.2,0.6666666666666666,0.6055555555555555,0.30769230769230765,1.0,0.5846893534084747
172,0.4,1.0,0.6791666666666667,0.5714285714285715,0.5,0.6391665803789839
173,0.2,1.0,1.0,0.33333333333333337,1.0,1.0
174,0.1,0.2,0.0929410765610261,0.13333333333333333,0.25,0.06545844400180047
175,0.1,0.2,0.0571944196944197,0.13333333333333333,0.1111111111111111,0.07997770305953969
