query_id,P@10,R@10,AP,F1@10,RR,NDCG@10
1,0.4,0.14285714285714285,0.1981302338810042,0.21052631578947364,0.5,0.3396928420202988
2,0.4,0.16666666666666666,0.18326655104036246,0.23529411764705882,1.0,0.2685098710418928
3,0.4,0.5,0.6752955504860992,0.4444444444444445,1.0,0.6479396238941381
4,0.1,0.5,0.5909090909090909,0.16666666666666669,1.0,0.6131471927654584
5,0.1,0.25,0.18269704433497536,0.14285714285714288,0.25,0.07395536807032282
6,0.1,0.25,0.1629481434058899,0.14285714285714288,0.5,0.2609252979031514
7,0.2,0.4,0.24982385256069467,0.26666666666666666,0.5,0.35870174497018037
8,0.1,0.09090909090909091,0.16468025921508714,0.09523809523809525,1.0,0.08966284300766812
9,0.0,0.0,0.02492222367072085,0.0,0.03225806451612903,0.0
10,0.2,0.25,0.10633124991193878,0.22222222222222224,0.25,0.17470273246601556
11,0.1,0.14285714285714285,0.15891083210931506,0.11764705882352941,0.5,0.193463611632697
12,0.1,0.2,0.08994388075783424,0.13333333333333333,0.1,0.0732095274674965
13,0.0,0.0,0.004816381965456348,0.0,0.004201680672268907,0.0
14,0.1,0.5,0.11363636363636363,0.16666666666666669,0.16666666666666666,0.07691915145836722
15,0.2,1.0,1.0,0.33333333333333337,1.0,1.0
16,0.1,0.3333333333333333,0.19318181818181815,0.15384615384615383,0.5,0.3212043018970804
17,0.1,0.5,0.25806451612903225,0.16666666666666669,0.5,0.2960819109658652
18,0.1,0.3333333333333333,0.14566247124103396,0.15384615384615383,0.3333333333333333,0.23463936301137822
19,0.0,0.0,0.010432853274059168,0.0,0.019230769230769232,0.0
20,0.4,0.4444444444444444,0.38016146074601187,0.4210526315789474,0.3333333333333333,0.37052423579691013
21,0.2,0.5,0.10830213297027458,0.28571428571428575,0.16666666666666666,0.16413367065919404
22,0.0,0.0,0.0009881422924901185,0.0,0.0009881422924901185,0.0
23,0.4,0.125,0.14756039080260192,0.19047619047619047,0.5,0.15493655133900464
24,0.2,0.6666666666666666,0.4469570072585148,0.30769230769230765,1.0,0.5154858981951099
25,0.5,0.5555555555555556,0.5757937342690593,0.5263157894736842,1.0,0.6696416022806932
26,0.2,0.3333333333333333,0.2444854986614652,0.25,0.5,0.19278506596713904
27,0.1,0.3333333333333333,0.1060314539066421,0.15384615384615383,0.25,0.14617069744699573
28,0.0,0.0,0.0017911343955962773,0.0,0.002044989775051125,0.0
29,0.3,0.3333333333333333,0.4008385203683897,0.3157894736842105,1.0,0.5011099034925757
