query_id,P@10,R@10,AP,F1@10,RR,NDCG@10
1,0.4,0.14285714285714285,0.18921667069388054,0.21052631578947364,1.0,0.34275222672154654
2,0.4,0.16666666666666666,0.19707890406650308,0.23529411764705882,1.0,0.27128903941522964
3,0.6,0.75,0.5734600262123197,0.6666666666666665,0.5,0.6492057025971824
4,0.1,0.5,0.527027027027027,0.16666666666666669,1.0,0.6131471927654584
5,0.3,0.75,0.32916666666666666,0.4285714285714285,0.3333333333333333,0.3851761243460836
6,0.1,0.25,0.16337746134163977,0.14285714285714288,0.5,0.2609252979031514
7,0.2,0.4,0.25998665709236646,0.26666666666666666,0.5,0.35870174497018037
8,0.1,0.09090909090909091,0.16112554588300496,0.09523809523809525,1.0,0.08966284300766812
9,0.0,0.0,0.030266563146997928,0.0,0.02857142857142857,0.0
10,0.2,0.25,0.22679402548328378,0.22222222222222224,1.0,0.31914545117805865
11,0.2,0.2857142857142857,0.16265969542914113,0.23529411764705882,0.25,0.2012554513450511
12,0.1,0.2,0.09002634025410597,0.13333333333333333,0.25,0.10907458963273321
13,0.0,0.0,0.0029633640446654914,0.0,0.002564102564102564,0.0
14,0.1,0.5,0.06691919191919192,0.16666666666666669,0.1111111111111111,0.0650042241370259
15,0.2,1.0,1.0,0.33333333333333337,1.0,1.0
16,0.2,0.6666666666666666,0.23456790123456792,0.30769230769230765,0.3333333333333333,0.3754443399097285
17,0.1,0.5,0.26136363636363635,0.16666666666666669,0.5,0.2960819109658652
18,0.1,0.3333333333333333,0.3612820512820513,0.15384615384615383,1.0,0.46927872602275644
19,0.0,0.0,0.01746953773733281,0.0,0.05,0.0
20,0.6,0.6666666666666666,0.5152121027121027,0.631578947368421,0.5,0.6042685614984566
21,0.0,0.0,0.04768381875973015,0.0,0.0625,0.0
22,0.0,0.0,0.001567398119122257,0.0,0.001567398119122257,0.0
23,0.2,0.0625,0.13269717049012458,0.09523809523809523,0.3333333333333333,0.0917669473610892
