query_id,P@10,R@10,AP,F1@10,RR,NDCG@10
1,0.5,0.17857142857142858,0.25406080881072113,0.2631578947368421,1.0,0.4523260663849842
2,0.4,0.16666666666666666,0.1892341743347272,0.23529411764705882,1.0,0.28093927171886546
3,0.7,0.875,0.6689484126984128,0.7777777777777777,0.5,0.7434060993872782
4,0.1,0.5,0.5384615384615384,0.16666666666666669,1.0,0.6131471927654584
5,0.2,0.5,0.14640930407975863,0.28571428571428575,0.14285714285714285,0.2123174341190957
6,0.2,0.5,0.15792068361086764,0.28571428571428575,0.25,0.2650843239478427
7,0.2,0.4,0.17576868791988076,0.26666666666666666,0.3333333333333333,0.2812868336712595
8,0.2,0.18181818181818182,0.17821790563431128,0.1904761904761905,0.5,0.0835621606851629
9,0.0,0.0,0.029380121809370247,0.0,0.05263157894736842,0.0
10,0.2,0.25,0.21583413612146604,0.22222222222222224,1.0,0.31914545117805865
11,0.2,0.2857142857142857,0.16376891566920632,0.23529411764705882,0.25,0.20871760213108642
12,0.1,0.2,0.08160900252217071,0.13333333333333333,0.1111111111111111,0.07623986638854101
13,0.0,0.0,0.003007677025647874,0.0,0.0030959752321981426,0.0
14,0.2,1.0,0.3611111111111111,0.33333333333333337,0.5,0.39625946275953733
15,0.2,1.0,0.7,0.33333333333333337,1.0,0.9327783893101107
16,0.2,0.6666666666666666,0.26639344262295084,0.30769230769230765,0.5,0.42827240252944054
17,0.1,0.5,0.2633333333333333,0.16666666666666669,0.5,0.2960819109658652
18,0.1,0.3333333333333333,0.10636006078483955,0.15384615384615383,0.25,0.20210734650054757
19,0.0,0.0,0.019064508231825497,0.0,0.045454545454545456,0.0
20,0.5,0.5555555555555556,0.5120986556638878,0.5263157894736842,0.5,0.5287324048297515
21,0.1,0.25,0.20717036814725892,0.14285714285714288,0.5,0.2216691282561011
22,0.0,0.0,0.0010416666666666667,0.0,0.0010416666666666667,0.0
23,0.4,0.125,0.17352890470259175,0.19047619047619047,0.5,0.24874800651471313
24,0.2,0.6666666666666666,0.49298245614035086,0.30769230769230765,1.0,0.5271341073823443
25,0.4,0.4444444444444444,0.43915364606354285,0.4210526315789474,1.0,0.5479342634472368
26,0.1,0.16666666666666666,0.18642597678898457,0.125,0.5,0.10755206835684229
27,0.1,0.3333333333333333,0.06224668476763861,0.15384615384615383,0.125,0.10706810063236014
28,0.0,0.0,0.004655172413793103,0.0,0.005,0.0
29,0.3,0.3333333333333333,0.3154473898852678,0.3157894736842105,1.0,0.41226848665876675
30,0.1,0.14285714285714285,0.05133437429244151,0.11764705882352941,0.1111111111111111,0.05555286048309265
31,0.0,0.0,0.0007204610951008645,0.0,0.0007204610951008645,0.0
32,0.0,0.0,0.023772915048905857,0.0,0.018518518518518517,0.0
33,0.2,0.6666666666666666,0.3717948717948718,0.30769230769230765,0.5,0.48905702103816984
34,0.3,0.5,0.2901590871231051,0.37499999999999994,0.25,0.28060085262178963
35,0.0,0.0,0.025402837902837903,0.0,0.045454545454545456,0.0
36,0.1,0.5,0.08579033579033579,0.16666666666666669,0.16666666666666666,0.2507406824493034
37,0.2,0.2222222222222222,0.11638499981138557,0.2105263157894737,0.3333333333333333,0.12991941430395557
38,0.1,0.1,0.04623023734835543,0.10000000000000002,0.16666666666666666,0.08316782440422685
39,0.2,0.15384615384615385,0.20820361922916422,0.17391304347826086,1.0,0.16133461107545946
40,0.2,0.16666666666666666,0.06394736883627324,0.1818181818181818,0.2,0.158091481237326
41,0.3,1.0,0.8095238095238094,0.4615384615384615,1.0,0.8288888747874036
42,0.3,0.6,0.21879761904761902,0.4,0.2,0.3005042870002764
43,0.5,0.8333333333333334,0.7268433179723502,0.625,1.0,0.6482506234222689
44,0.0,0.0,0.0017005013001334106,0.0,0.0012578616352201257,0.0
45,0.2,0.16666666666666666,0.19307445946252766,0.1818181818181818,1.0,0.20709210128990688
46,0.5,0.3333333333333333,0.27981825824696976,0.4,0.5,0.44264567373679
47,0.4,0.2857142857142857,0.32478868033503305,0.3333333333333333,0.5,0.303004873932919
48,0.2,0.18181818181818182,0.1348984349554853,0.1904761904761905,0.5,0.19209799094836932
49,0.1,0.5,0.25150602409638556,0.16666666666666669,0.5,0.3212043018970804
50,0.0,0.0,0.01953597031929662,0.0,0.05263157894736842,0.0
51,0.6,0.6,0.5406238042054361,0.6,1.0,0.5433646210528191
52,0.3,0.75,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.465306111277258
53,0.2,0.2,0.23565893660242238,0.20000000000000004,1.0,0.3254469885244194
54,0.1,0.1111111111111111,0.1207768818553232,0.10526315789473685,0.5,0.08953559843576166
55,0.3,0.3,0.2629871391211609,0.3,1.0,0.3994989627116668
56,0.2,0.2,0.12421855267702422,0.20000000000000004,0.3333333333333333,0.17352543078164379
57,0.2,0.14285714285714285,0.08273466866436206,0.16666666666666666,0.16666666666666666,0.12822992367078376
58,0.2,0.2222222222222222,0.21792284695450947,0.2105263157894737,0.5,0.16001514929321364
59,0.2,0.5,0.15058243727598566,0.28571428571428575,0.25,0.2976539528726663
60,0.3,0.6,0.5006414437921286,0.4,1.0,0.6465878944872342
61,0.3,0.6,0.46218289085545716,0.4,1.0,0.5066287663189698
62,0.0,0.0,0.023753233108584574,0.0,0.041666666666666664,0.0
63,0.0,0.0,0.02680944786207944,0.0,0.030303030303030304,0.0
64,0.1,0.5,0.11688311688311688,0.16666666666666669,0.14285714285714285,0.12669792223864473
65,0.5,0.3333333333333333,0.3533046369291121,0.4,1.0,0.4534551880333074
66,0.1,0.2,0.1610135135135135,0.13333333333333333,0.25,0.10729564349960455
67,0.7,0.5,0.6614727522466611,0.5833333333333334,1.0,0.6167630665101356
68,0.1,0.2,0.09435970422271792,0.13333333333333333,0.3333333333333333,0.11822392831743979
69,0.1,0.2,0.05659035409035409,0.13333333333333333,0.125,0.06988705992583852
70,0.1,0.1,0.05574714295230613,0.10000000000000002,0.1,0.0441228726370855
71,0.0,0.0,0.04413024710361691,0.0,0.038461538461538464,0.0
72,0.1,0.058823529411764705,0.06253462778286847,0.07407407407407408,0.125,0.07055338746696588
73,0.5,0.25,0.3384043096606358,0.3333333333333333,1.0,0.4130164938852799
74,0.2,0.3333333333333333,0.1484853763728399,0.25,0.16666666666666666,0.17468561507384522
75,0.1,0.2,0.07086174940264843,0.13333333333333333,0.2,0.13720577565569042
76,0.2,0.2857142857142857,0.28788623993152823,0.23529411764705882,1.0,0.391218766264419
77,0.4,0.6666666666666666,0.5085034013605442,0.5,1.0,0.6049354208400315
78,0.1,0.3333333333333333,0.4653679653679654,0.15384615384615383,1.0,0.5090967735771897
79,0.1,0.2,0.05549434769335654,0.13333333333333333,0.14285714285714285,0.09110532257883419
80,0.0,0.0,0.03367138590604263,0.0,0.043478260869565216,0.0
81,0.2,1.0,0.30952380952380953,0.33333333333333337,0.3333333333333333,0.5038585030433304
82,0.3,0.6,0.3747992700729927,0.4,1.0,0.5486695030595213
83,0.1,0.25,0.25709881363481235,0.14285714285714288,1.0,0.3903800499921017
84,0.4,0.36363636363636365,0.30094196575695425,0.380952380952381,1.0,0.45625010180586584
85,0.0,0.0,0.014572428483836107,0.0,0.017543859649122806,0.0
86,0.2,1.0,0.75,0.33333333333333337,1.0,0.8772153153380493
87,0.0,0.0,0.013973609024528662,0.0,0.022222222222222223,0.0
88,0.6,1.0,0.8357142857142857,0.7499999999999999,1.0,0.774684527885717
89,0.3,0.5,0.24446012808763198,0.37499999999999994,0.3333333333333333,0.30432867935582664
90,0.2,0.15384615384615385,0.2028098458433623,0.17391304347826086,0.5,0.25159337255859643
91,0.4,0.4444444444444444,0.275375131883641,0.4210526315789474,0.5,0.3208295346365696
92,0.6,0.46153846153846156,0.5480553568513,0.5217391304347826,1.0,0.7098343155019468
93,0.1,1.0,0.5,0.18181818181818182,0.5,0.6309297535714574
94,0.5,0.4166666666666667,0.5288656139193525,0.45454545454545453,1.0,0.5488652125533175
95,0.1,0.5,0.5161290322580645,0.16666666666666669,1.0,0.8637574337885663
96,0.4,0.3076923076923077,0.28011014700886483,0.34782608695652173,1.0,0.46774421058004506
97,0.2,0.2,0.11589138938638514,0.20000000000000004,0.3333333333333333,0.20052259060481978
98,0.0,0.0,0.01494577026836682,0.0,0.015151515151515152,0.0
99,0.2,0.5,0.20633680555555556,0.28571428571428575,0.5,0.27596686514285385
100,0.2,0.2222222222222222,0.2086502623207646,0.2105263157894737,0.5,0.1974138987169889
101,0.5,0.8333333333333334,0.7777777777777777,0.625,1.0,0.844804511461321
102,0.2,0.5,0.43111772934434367,0.28571428571428575,1.0,0.477915796510039
103,0.0,0.0,0.007705783781038948,0.0,0.010638297872340425,0.0
104,0.0,0.0,0.0165305045780502,0.0,0.03571428571428571,0.0
105,0.3,0.6,0.5291309319611206,0.4,1.0,0.5893500357141714
106,0.2,0.4,0.30988148336944055,0.26666666666666666,1.0,0.33037796031748
107,0.2,0.2857142857142857,0.23410486177882642,0.23529411764705882,0.5,0.2851969497999378
108,0.5,0.7142857142857143,0.7309833024118737,0.588235294117647,1.0,0.6506835524927372
109,0.0,0.0,0.02998484554413907,0.0,0.034482758620689655,0.0
110,0.1,0.25,0.15156872113393852,0.14285714285714288,0.5,0.09246470493546731
111,0.3,0.42857142857142855,0.26893810959498304,0.3529411764705882,0.16666666666666666,0.26586798354576624
112,0.1,0.5,0.2777777777777778,0.16666666666666669,0.5,0.42827240252944054
113,0.2,0.5,0.17906358716660223,0.28571428571428575,0.25,0.3191471544989228
114,0.1,0.25,0.07304366760286692,0.14285714285714288,0.125,0.09977594117720864
115,0.0,0.0,0.012623098149413939,0.0,0.030303030303030304,0.0
