query_id,P@10,R@10,AP,F1@10,RR,NDCG@10
1,0.4,0.14285714285714285,0.2438985202596827,0.21052631578947364,1.0,0.4608647349295488
2,0.4,0.16666666666666666,0.18839621700222806,0.23529411764705882,1.0,0.2838950422834787
3,0.5,0.625,0.6265048887893716,0.5555555555555556,1.0,0.6705163756602879
4,0.2,1.0,0.6111111111111112,0.33333333333333337,1.0,0.7977228895450267
5,0.1,0.25,0.10133928571428572,0.14285714285714288,0.1,0.04963793646479421
6,0.1,0.25,0.12353970886309194,0.14285714285714288,0.3333333333333333,0.20677840633299574
7,0.2,0.4,0.16856755429040574,0.26666666666666666,0.3333333333333333,0.2812868336712595
8,0.2,0.18181818181818182,0.16704142281517928,0.1904761904761905,0.5,0.08248932958452396
9,0.0,0.0,0.025153561982206484,0.0,0.038461538461538464,0.0
10,0.2,0.25,0.1293265652372752,0.22222222222222224,0.3333333333333333,0.1973326995381168
11,0.2,0.2857142857142857,0.173580433407172,0.23529411764705882,0.5,0.2701217540556735
12,0.0,0.0,0.07669091295012775,0.0,0.08333333333333333,0.0
13,0.0,0.0,0.0035493425353153463,0.0,0.0029239766081871343,0.0
14,0.2,1.0,0.3611111111111111,0.33333333333333337,0.5,0.39625946275953733
15,0.2,1.0,0.75,0.33333333333333337,1.0,0.944847956559586
16,0.1,0.3333333333333333,0.1937229437229437,0.15384615384615383,0.5,0.3212043018970804
17,0.1,0.5,0.5112359550561798,0.16666666666666669,1.0,0.46927872602275644
18,0.1,0.3333333333333333,0.08707259440088887,0.15384615384615383,0.2,0.18154179253735267
19,0.0,0.0,0.010120756448322768,0.0,0.015873015873015872,0.0
20,0.6,0.6666666666666666,0.41804617630252733,0.631578947368421,0.25,0.49913444530812284
21,0.2,0.5,0.2795920745920746,0.28571428571428575,0.5,0.23598341976186615
22,0.0,0.0,0.0010298661174047373,0.0,0.0010298661174047373,0.0
23,0.6,0.1875,0.20488793684511747,0.2857142857142857,0.5,0.3489393837158471
24,0.2,0.6666666666666666,0.4311421226588321,0.30769230769230765,1.0,0.5067916889545789
25,0.4,0.4444444444444444,0.5232158631489501,0.4210526315789474,1.0,0.5987112247440763
26,0.3,0.5,0.21868253968253967,0.37499999999999994,0.25,0.23268836734835133
27,0.1,0.3333333333333333,0.09733029902608525,0.15384615384615383,0.25,0.14617069744699573
28,0.0,0.0,0.0018130890524877194,0.0,0.002066115702479339,0.0
29,0.4,0.4444444444444444,0.37473315925696876,0.4210526315789474,1.0,0.5242136094397899
30,0.1,0.14285714285714285,0.0499118309875957,0.11764705882352941,0.1111111111111111,0.05555286048309265
31,0.0,0.0,0.0007451564828614009,0.0,0.0007451564828614009,0.0
32,0.0,0.0,0.023429183376366472,0.0,0.01818181818181818,0.0
33,0.2,0.6666666666666666,0.43888888888888883,0.30769230769230765,0.5,0.5442761686266455
34,0.3,0.5,0.2537247031927883,0.37499999999999994,0.25,0.2878022637012078
35,0.0,0.0,0.01786728535929814,0.0,0.025,0.0
36,0.1,0.5,0.0851581508515815,0.16666666666666669,0.16666666666666666,0.2507406824493034
37,0.3,0.3333333333333333,0.1920118876009401,0.3157894736842105,0.2,0.19669154569822464
38,0.1,0.1,0.04992849355407651,0.10000000000000002,0.25,0.10055505237743163
39,0.2,0.15384615384615385,0.19734868085523097,0.17391304347826086,1.0,0.14934528912043515
40,0.1,0.08333333333333333,0.0654469050281665,0.0909090909090909,0.5,0.13849838768094455
41,0.3,1.0,0.8333333333333334,0.4615384615384615,1.0,0.836194645141592
42,0.3,0.6,0.24128154487601491,0.4,0.3333333333333333,0.3340081359066763
43,0.5,0.8333333333333334,0.6900063856960408,0.625,1.0,0.556781583260761
44,0.0,0.0,0.0017839668987234799,0.0,0.0014705882352941176,0.0
45,0.2,0.16666666666666666,0.1323629130908649,0.1818181818181818,0.5,0.16734076908629247
46,0.5,0.3333333333333333,0.2871051875611625,0.4,0.5,0.45261459903710727
47,0.4,0.2857142857142857,0.2723448601365687,0.3333333333333333,0.3333333333333333,0.29681110185862797
48,0.2,0.18181818181818182,0.1435065508611532,0.1904761904761905,0.5,0.20464208923947116
49,0.1,0.5,0.2575187969924812,0.16666666666666669,0.5,0.3212043018970804
50,0.1,0.16666666666666666,0.033437782925997576,0.125,0.1111111111111111,0.05131537780211149
51,0.5,0.5,0.44020029769871594,0.5,1.0,0.46294712357592194
52,0.3,0.75,0.3438852813852814,0.4285714285714285,0.25,0.43544780104342723
53,0.2,0.2,0.22600619045918174,0.20000000000000004,1.0,0.30330357730674357
54,0.1,0.1111111111111111,0.10022397424859578,0.10526315789473685,0.3333333333333333,0.07095528300015501
55,0.2,0.2,0.21060662910150674,0.20000000000000004,1.0,0.2442343592502981
56,0.3,0.3,0.12432255258528427,0.3,0.14285714285714285,0.20130722927470066
57,0.1,0.07142857142857142,0.1009179500008756,0.08333333333333333,0.1,0.047715591149213775
58,0.0,0.0,0.05203890246137027,0.0,0.08333333333333333,0.0
59,0.0,0.0,0.018573663083467005,0.0,0.02,0.0
60,0.3,0.6,0.5118055555555555,0.4,1.0,0.6412748846818369
61,0.2,0.4,0.17777943460702084,0.26666666666666666,0.3333333333333333,0.23932153308058404
62,0.1,0.2,0.0546173081104588,0.13333333333333333,0.1,0.12143888304042887
63,0.0,0.0,0.007330420200112354,0.0,0.009708737864077669,0.0
64,0.2,1.0,0.225,0.33333333333333337,0.25,0.4372666890489928
65,0.5,0.3333333333333333,0.43623274245409405,0.4,1.0,0.5005074905650625
66,0.2,0.4,0.15663725163725165,0.26666666666666666,0.125,0.15358907470981015
67,0.8,0.5714285714285714,0.6804286131453693,0.6666666666666666,1.0,0.6393427910741348
68,0.1,0.2,0.12814734135088118,0.13333333333333333,0.5,0.1491819879191439
